ISIC_Detailed,MainActivityDescription,ISIC_Section,Typical_Capital_TZS,Count,Sector_Name
5610,USAMBAZAJI NA UUZAJI WA CHAKULA,I,39409000.0,1,Accommodation & food service
5610,UTOAJI WA HUDUMA YA KUUZA CHAKULA NA VINYWAJI,I,2851000.0,1,Accommodation & food service
5610,UTOAJI WA HUDUMA ZA CHAKULA,I,44115000.0,1,Accommodation & food service
5610,UTOAJI WA HUDUMA ZA CHAKULA CHA BINAADAMU,I,11957000.0,1,Accommodation & food service
5610,UTOAJI. WA HUDUMA YA UUZAJI CHAKULA,I,1001000.0,1,Accommodation & food service
5610,UUZA CHAKULA,I,95438000.0,1,Accommodation & food service
5610,UUZAJI CHAKULA,I,121142000.0,1,Accommodation & food service
5610,UUZAJI VINYWAJI MOTO. NA BARIDI,I,82395000.0,1,Accommodation & food service
5610,UUZAJI WA CHAKULA,I,18269500.0,46,Accommodation & food service
5610,UUZAJI WA CHAKULA KILICHOPIKWA,I,171000.0,1,Accommodation & food service
5610,UUZAJI WA CHAKULA KILICHOPIKWA KWA REJAREJA,I,71648000.0,1,Accommodation & food service
5610,UUZAJI WA CHAKULA NA VINJWAJI,I,75937000.0,1,Accommodation & food service
5610,UUZAJI WA CHAKULA NA VINYWAJI,I,11018000.0,25,Accommodation & food service
5610,UUZAJI WA CHAKULA NA VINYWAJI  KWA REJAREJA,I,150543000.0,1,Accommodation & food service
5610,UUZAJI WA CHAKULA NA VINYWAJI BARIDI,I,34222000.0,1,Accommodation & food service
5610,UUZAJI WA CHAKULA NA VINYWAJI BARIDI KWA REJAREJA,I,9008000.0,4,Accommodation & food service
5610,UUZAJI WA CHAKULA NA VITAFUNWA,I,91771000.0,1,Accommodation & food service
5610,UUZAJI WA CHAKULA NA VIVYWAJI,I,31095000.0,2,Accommodation & food service
5610,UUZAJI WA CHAKULA NA VIYWAJI,I,109600000.0,1,Accommodation & food service
5610,UUZAJI WA CHAKULA REJAREJA,I,263000.0,3,Accommodation & food service
5610,UUZAJI WA CHIPS,I,23746000.0,1,Accommodation & food service
5610,UUZAJI WA ICE CREAM,I,156563000.0,1,Accommodation & food service
5610,UUZAJI WA KAHAWA,I,25727000.0,1,Accommodation & food service
5610,UUZAJI WA KAHAWA KWENYE MGAHAWA,I,77638000.0,1,Accommodation & food service
5610,UUZAJI WA NAFAKA JUMLA NA REJAREJA,I,3042000.0,1,Accommodation & food service
5610,UUZAJI WA NYAMA NA VINYWAJI,I,66139000.0,1,Accommodation & food service
5610,UUZAJI WA PIZZA,I,57249000.0,1,Accommodation & food service
5610,UUZAJI WA VINYWAJI,I,35349500.0,4,Accommodation & food service
5610,UUZAJI WA VINYWAJI KWA REJAREJA,I,28265000.0,3,Accommodation & food service
5610,UUZAJI WA VINYWAJI NA CHAKULA,I,48851500.0,2,Accommodation & food service
5610,UUZAJI WA VINYWAJI NA CHAKULA PAMOJA NA MALAZI,I,2056000.0,1,Accommodation & food service
5610,UUZAJI WA VINYWAJI NA CHAKULA REJAREJA,I,215000.0,1,Accommodation & food service
5610,UUZAJI WA VINYWAJI NA HUDUMA ZA MALAZI,I,113369000.0,1,Accommodation & food service
5610,UUZAJI WA VINYWAJI NA MALAZI,I,54322000.0,2,Accommodation & food service
5610,UUZAJI WA VINYWAJI NA VYAKULA,I,1981000.0,1,Accommodation & food service
5610,UUZAJI WA VINYWAJI NA VYAKULA VILIVYOPIKWA KWA REJAREJA,I,1478000.0,1,Accommodation & food service
5610,UUZAJI WA VINYWAJI REJAREJA,I,13890000.0,1,Accommodation & food service
5610,UUZAJI WA VINYWAJI VIKALI,I,709000.0,1,Accommodation & food service
5610,"UUZAJI WA VINYWAJI, CHAKULA, MALAZI YA MUDA",I,150719000.0,1,Accommodation & food service
5610,UUZAJI WA VIYWAJI NA CHAKULA,I,23880000.0,2,Accommodation & food service
5610,UUZAJI WA VIYWAJI NACHAKULA,I,28436000.0,1,Accommodation & food service
5610,UUZAJI WA VYAKULA,I,9821000.0,2,Accommodation & food service
5610,UUZAJI WA VYAKULA NA VINYWAJI,I,32954500.0,4,Accommodation & food service
5610,UUZAJI WA VYAKULA NA VINYWAJI KWA REJAREJA,I,197783000.0,1,Accommodation & food service
5610,UUZAJI WA VYAKULA NA VIYWAJI,I,67092000.0,1,Accommodation & food service
5610,UUZAJI WA VYAKULA REJAREJA,I,14846000.0,1,Accommodation & food service
5610,Uuzaji Wa Pizza,I,244574000.0,1,Accommodation & food service
5610,Uuzaji wa Vyakula na vinywaji,I,111000.0,1,Accommodation & food service
5610,Uuzaji wa chakula,I,4598000.0,1,Accommodation & food service
5610,Uuzaji wa chakula na vinywaji,I,12075000.0,1,Accommodation & food service
5610,Uuzaji wa chakula na vinywaji (Bar),I,129553000.0,1,Accommodation & food service
5610,Uuzaji wa chakula restaurant,I,873000.0,1,Accommodation & food service
5610,Uuzaji wa chakula- mgahawa,I,1992000.0,1,Accommodation & food service
5610,Uuzaji wa vinjwaji na chakula,I,88391000.0,1,Accommodation & food service
5610,Uuzaji wa vitu vitamu,I,6490000.0,1,Accommodation & food service
5610,Uuzaji wa vyakula,I,9182500.0,2,Accommodation & food service
5610,huduma ya chakula,I,2883000.0,1,Accommodation & food service
5610,huduma ya malazi na chakula,I,2024000.0,3,Accommodation & food service
5610,uuzaji wa chakula na vinywaji,I,2713000.0,3,Accommodation & food service
5621,CHAKULA NA MALAZI,I,46271000.0,1,Accommodation & food service
5621,Event catering,I,32863000.0,8,Accommodation & food service
5629,CHAKULA NA VINYWAJI,I,217219000.0,1,Accommodation & food service
5629,HUDUMA ZA CHAKULA,I,168948000.0,2,Accommodation & food service
5629,HUDUMA ZA VYAKULA NA USAFI,I,85766000.0,1,Accommodation & food service
5629,KUTOA HUDUMA YA CHAKULA,I,148818000.0,1,Accommodation & food service
5629,Kuuza chakula,I,2672000.0,1,Accommodation & food service
5629,Other food service activities,I,20451500.0,18,Accommodation & food service
5629,SELLING OF DIFFERENT PRODUCTS,I,1924000.0,1,Accommodation & food service
5629,UTOAJI WA HUDUMA YA VYAKULA JUMLA,I,153392000.0,1,Accommodation & food service
5629,UUZAJI WA CHAKULA,I,38532000.0,1,Accommodation & food service
5629,UUZAJI WA CHAKULA REJA REJA,I,406000.0,1,Accommodation & food service
5629,UUZAJI WA CHAKULA REJAREJA,I,40347000.0,1,Accommodation & food service
5629,UUZAJI WA VYAKULA VILIVYOPIKWA KWA REJREJA,I,96946000.0,1,Accommodation & food service
5629,UUZAJIZA WA CHAKULA NA VINYWAJI,I,201789000.0,1,Accommodation & food service
5629,huduma ya chakula,I,69750000.0,1,Accommodation & food service
5629,huduma ya malazi na chakula,I,79306000.0,1,Accommodation & food service
5630,BAR,I,70462000.0,18,Accommodation & food service
5630,BAR LODGE NA CHAKULA,I,4920000.0,1,Accommodation & food service
5630,BAR NA CHAKULA,I,194105000.0,1,Accommodation & food service
5630,BAR NA VINYWAJI,I,24829000.0,1,Accommodation & food service
5630,BIASHARA JUMLA NA REJAREJA YA VINYWAJI,I,117099000.0,1,Accommodation & food service
5630,BIASHARA KUUZA VINYWAJI,I,6135000.0,1,Accommodation & food service
5630,BIASHARA REJAREJA YA KUUZA VINYWAJI,I,50070000.0,3,Accommodation & food service
5630,BIASHARA REJAREJA YA KUUZA VINYWAJI.,I,23328000.0,1,Accommodation & food service
5630,BIASHARA YA BAA,I,117524000.0,1,Accommodation & food service
5630,BIASHARA YA BAR,I,71067500.0,2,Accommodation & food service
5630,BIASHARA YA KUUZA VINYWAJI MCHANGANYIKO,I,3708000.0,1,Accommodation & food service
5630,BIASHARA YA REJAREJA YA VINYWAJI,I,26227500.0,2,Accommodation & food service
5630,BIASHARA YA UUZAJI WA VINYWAJI REJAREJA,I,24065000.0,3,Accommodation & food service
5630,BIASHARA YA VINYWAJI,I,48444000.0,1,Accommodation & food service
5630,BIASHARA YA VINYWAJI REJAREJA,I,724000.0,2,Accommodation & food service
5630,BIASHARA ZA BAR,I,1645000.0,1,Accommodation & food service
5630,Bar,I,5257000.0,1,Accommodation & food service
5630,Beverage serving activities,I,22245000.0,2,Accommodation & food service
5630,CHAKULA NA VINYWAJI,I,19607000.0,7,Accommodation & food service
5630,GROSARY,I,25821000.0,1,Accommodation & food service
5630,Grosary,I,1009000.0,1,Accommodation & food service
5630,HUDUMA VINYWAJI NA MUZIKI WA BENDI,I,239931000.0,1,Accommodation & food service
5630,HUDUMA YA CHAKULA NA VINYWAJI,I,167664000.0,1,Accommodation & food service
5630,HUDUMA YA MALAZI NA CHAKULA,I,519000.0,3,Accommodation & food service
5630,HUDUMA YA SHUGHULI KUKODISHA UKUMBI WA SHEREHE,I,61359000.0,1,Accommodation & food service
5630,HUDUMA YA UTOAJI WA VINYWAJI NA MZIKI,I,27309000.0,1,Accommodation & food service
5630,HUDUMA YA UUZAJI WA MAZIWA REJAREJA,I,24312000.0,1,Accommodation & food service
5630,HUDUMA YA UUZAJI WA VINYAJI,I,611000.0,1,Accommodation & food service
5630,HUDUMA YA UUZAJI WA VINYWAJ,I,1092000.0,1,Accommodation & food service
5630,HUDUMA YA UUZAJI WA VINYWAJI,I,12456000.0,15,Accommodation & food service
5630,HUDUMA YA UUZAJI WA VINYWAJI NA CHAKULA,I,7358000.0,1,Accommodation & food service
5630,HUDUMA YA UUZAJI WA VINYWAJI REJA REJA,I,88488500.0,2,Accommodation & food service
5630,HUDUMA YA UUZAJI WA VINYWAJI REJANREAJ,I,191889000.0,1,Accommodation & food service
5630,HUDUMA YA UUZAJI WA VINYWAJI REJAREJA,I,17833000.0,2,Accommodation & food service
5630,HUDUMA YA VINYWAJI,I,14618500.0,28,Accommodation & food service
5630,HUDUMA YA VINYWAJI KWA REJAREJA,I,32859000.0,3,Accommodation & food service
5630,HUDUMA YA VINYWAJI MBALIMBALI,I,52777000.0,1,Accommodation & food service
5630,HUDUMA YA VINYWAJI NA CHAKULA,I,41050000.0,9,Accommodation & food service
5630,HUDUMA YA VINYWAJI NA MALAZI,I,38398000.0,2,Accommodation & food service
5630,HUDUMA YA VINYWAJI NA MUZIKI,I,54546000.0,2,Accommodation & food service
5630,HUDUMA YA VINYWAJI NA STAREHE,I,100121000.0,1,Accommodation & food service
5630,HUDUMA YA VINYWAJI NACHAKULA,I,90406000.0,1,Accommodation & food service
5630,HUDUMA YA VINYWAJI REJA REJA,I,46051000.0,1,Accommodation & food service
5630,HUDUMA YA VINYWAJI REJAREJA,I,35472000.0,5,Accommodation & food service
5630,HUDUMA YA VYAKULA NA VINYWAJI,I,22917000.0,1,Accommodation & food service
5630,HUDUMA ZA MALAZI NA CHAKULA,I,2775000.0,1,Accommodation & food service
5630,HUDUMA ZA MALAZI NACHAKULA,I,168215000.0,1,Accommodation & food service
5630,HUDUMA ZA VINYWAJI,I,1402500.0,2,Accommodation & food service
5630,HUDUMA ZA VINYWAJI (BAR) NA AZAM ICE CREAM CENTER,I,26701000.0,1,Accommodation & food service
5630,HUDUMA ZA VINYWAJI NA CHAKULA,I,26802000.0,1,Accommodation & food service
5630,HUDUMANYA UUZAJI WA MAZIWA,I,14961000.0,1,Accommodation & food service
5630,HUDUMANYA UUZAJI WA VINYWAJI,I,57941000.0,1,Accommodation & food service
5630,Huduma ya Bar,I,22737000.0,1,Accommodation & food service
5630,Huduma ya vinywaji na Chakula,I,13286000.0,1,Accommodation & food service
5630,Huduma ya vinywaji na chakula,I,1017000.0,1,Accommodation & food service
5630,Huduma ya vinywaji na vyakula,I,174109000.0,1,Accommodation & food service
5630,KUUZA VINYWAJI,I,31433500.0,8,Accommodation & food service
5630,KUUZA VINYWAJI JUMLA,I,359000.0,1,Accommodation & food service
5630,KUUZA VINYWAJI REJAREJA,I,57318000.0,1,Accommodation & food service
5630,KUUZA VINYWAJI VIKALI,I,203842000.0,1,Accommodation & food service
5630,LIQUOR STORE,I,80456000.0,1,Accommodation & food service
5630,MALAZI VINYWAJI CHAKULA,I,600000.0,1,Accommodation & food service
5630,Other beverage serving activities,I,74855500.0,2,Accommodation & food service
5630,USAMBAZAJI WA MAZIWA,I,4577000.0,1,Accommodation & food service
5630,UTENGENEZAJI WA  BARAFU,I,2801000.0,1,Accommodation & food service
5630,UTOAJI WA HUDUMA YA UUZAJI VINYWAJI,I,28174000.0,1,Accommodation & food service
5630,UTOAJI WA HUDUMA YA UUZAJI WA VINYWAJI,I,1252000.0,1,Accommodation & food service
5630,UTOAJI WA HUDUMA YA VINJWAJ JUMLA,I,810000.0,1,Accommodation & food service
5630,UTOAJI WA HUDUMA YA VINYWAJI,I,18236500.0,14,Accommodation & food service
5630,UTOAJI WA HUDUMA YA VINYWAJI NA BURUDANI,I,31362000.0,1,Accommodation & food service
5630,UTOAJI WA HUDUMA YA VINYWAJI NA CHAKULA,I,23600000.0,1,Accommodation & food service
5630,UTOAJI WA HUDUMA YA VINYWAJI NA STAREHE,I,4231000.0,1,Accommodation & food service
5630,UTOAJI WA HUDUMA YA VINYWAJI REJAREJA,I,25540000.0,3,Accommodation & food service
5630,UTOAJI WA HUDUMA YA VINYWAJI VYAKULA NA BURUDANI,I,22609000.0,1,Accommodation & food service
5630,UTOAJI WA HUDUMA ZA CHAKULA NA VINYWAJI,I,1642000.0,1,Accommodation & food service
5630,UTOAJI WA HUDUMA ZA VINYWAJI,I,16560500.0,6,Accommodation & food service
5630,UTOAJI WA HUDUMA ZA VINYWAJI NA CHAKULA,I,2834000.0,1,Accommodation & food service
5630,UTOAJI WA HUDUMA ZA VINYWAJI VIKALI,I,14630000.0,2,Accommodation & food service
5630,UTOAJI WA HUUDUMA YA VINYWAJl,I,1190000.0,1,Accommodation & food service
5630,UTOAJI WAHUDUMA YA VINJWAJI JUMLA,I,1973000.0,1,Accommodation & food service
5630,UTOAJINWA HUDUMA YA STAREHE NA BURUDANI,I,36818000.0,1,Accommodation & food service
5630,UUZAJ WA VINYWAJI REJAREJA,I,65463500.0,2,Accommodation & food service
5630,UUZAJI BIA KWA REJAREJA NA GEUST HOUSE,I,88875000.0,1,Accommodation & food service
5630,UUZAJI BVINYWAJI REJAREJA,I,51773000.0,1,Accommodation & food service
5630,UUZAJI MAJI YA KUNYWA,I,97484000.0,1,Accommodation & food service
5630,UUZAJI MAZIWA REJAREJA,I,12691000.0,1,Accommodation & food service
5630,UUZAJI VINYWAJI,I,1929000.0,9,Accommodation & food service
5630,UUZAJI VINYWAJI KWA REJAREJA,I,16305000.0,1,Accommodation & food service
5630,UUZAJI VINYWAJI NA CHAKULA,I,43478000.0,3,Accommodation & food service
5630,UUZAJI VINYWAJI REJAREJA,I,63984000.0,3,Accommodation & food service
5630,UUZAJI VINYWAJI VYA JUMLA NA REJAREJA,I,168000.0,1,Accommodation & food service
5630,UUZAJI VIVYWAJI BARIDI NA MVINYOO,I,567000.0,1,Accommodation & food service
5630,UUZAJI WA   VINYWAJI REJA REJA,I,14587000.0,1,Accommodation & food service
5630,UUZAJI WA BIA KWA REJAREJA(BAR),I,8653000.0,1,Accommodation & food service
5630,UUZAJI WA BIA REJAREJA,I,11531500.0,2,Accommodation & food service
5630,UUZAJI WA BIA REJAREJA (BAR),I,45671000.0,1,Accommodation & food service
5630,UUZAJI WA CHAKULA NA JUICE,I,195612000.0,1,Accommodation & food service
5630,UUZAJI WA CHAKULA NA VINYWAJI,I,1090000.0,3,Accommodation & food service
5630,UUZAJI WA CHAKULA NA VINYWAJI KWA REJAREJA,I,315000.0,1,Accommodation & food service
5630,UUZAJI WA FRESH JUICE,I,1599000.0,1,Accommodation & food service
5630,UUZAJI WA HUDUMA YA VINYWAJI,I,83516000.0,1,Accommodation & food service
5630,UUZAJI WA ICE CREAM,I,1062000.0,1,Accommodation & food service
5630,UUZAJI WA JUICE,I,4018000.0,2,Accommodation & food service
5630,UUZAJI WA JUMLA WA VINYWAJI,I,6509000.0,1,Accommodation & food service
5630,UUZAJI WA MAJI JUMLA NA REJAREJA,I,664000.0,1,Accommodation & food service
5630,UUZAJI WA MAZIWA,I,19122000.0,1,Accommodation & food service
5630,UUZAJI WA POMBE KALI,I,159842000.0,1,Accommodation & food service
5630,UUZAJI WA REJAREJA WA VINYWAJI,I,16207000.0,1,Accommodation & food service
5630,UUZAJI WA VIFAA VYA MAJI,I,1325000.0,1,Accommodation & food service
5630,UUZAJI WA VILEO,I,25580000.0,1,Accommodation & food service
5630,UUZAJI WA VILEO NA VINYWAJI VINGINEVYO,I,22879000.0,1,Accommodation & food service
5630,UUZAJI WA VINJWAJI,I,20071000.0,1,Accommodation & food service
5630,UUZAJI WA VINJWAJI NA CHAKULA REJA REJA,I,4509000.0,1,Accommodation & food service
5630,UUZAJI WA VINJWAJI TU,I,66352000.0,1,Accommodation & food service
5630,UUZAJI WA VINYAJI NA CHAKULA REJAREJA,I,7702000.0,1,Accommodation & food service
5630,UUZAJI WA VINYAJI REJAREJA,I,1125000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWA NA CHAKULA,I,260000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJ REJAREJA,I,777000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI,I,21511500.0,82,Accommodation & food service
5630,UUZAJI WA VINYWAJI BARIDI KWA REJAREJA,I,5046000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI BARIDI NA BIA KWA BEI ZA REJAREJA,I,49441000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI JUMLA,I,5819000.0,3,Accommodation & food service
5630,UUZAJI WA VINYWAJI JUMLA NA REJA REJA,I,231000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI JUMLA NA REJAREJA,I,50489000.0,4,Accommodation & food service
5630,UUZAJI WA VINYWAJI KWA BEI YA REJAREJA,I,535000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI KWA JUMLA,I,191108000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI KWA REJAREJA,I,1977000.0,7,Accommodation & food service
5630,UUZAJI WA VINYWAJI KWA REJAREJA(BAR),I,37843000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI MBALIMBALI,I,164101000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI NA BIDHAA NYINGINE,I,3339000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI NA CHAKULA,I,12413000.0,21,Accommodation & food service
5630,UUZAJI WA VINYWAJI NA CHAKULA NA HUDUMA YA STAREHE,I,110000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI NA CHAKULA REJAREJA,I,160199500.0,2,Accommodation & food service
5630,"UUZAJI WA VINYWAJI NA CHAKULA, MALAZI",I,61323000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI NA MALAZI,I,7262000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI NA STAREHE,I,10186000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI REJA REJA,I,35385000.0,18,Accommodation & food service
5630,UUZAJI WA VINYWAJI REJAREJA,I,14240000.0,101,Accommodation & food service
5630,UUZAJI WA VINYWAJI REJAREJA (BAR),I,22564000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI REJAREJA NA CHAKULA,I,60418000.0,2,Accommodation & food service
5630,UUZAJI WA VINYWAJI REJAREJA NA JUMLA,I,11684000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI REJEREJA,I,6499000.0,2,Accommodation & food service
5630,UUZAJI WA VINYWAJI VIKALI,I,4331000.0,5,Accommodation & food service
5630,UUZAJI WA VINYWAJI VIKALI KWA REJAREJA,I,27884000.0,2,Accommodation & food service
5630,UUZAJI WA VINYWAJI VIKALI NA BARIDI KWA REJAREJA,I,3775000.0,3,Accommodation & food service
5630,UUZAJI WA VINYWAJI VIKALI NA CHAKULA KWA REJAREJA,I,195257000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI VILEO,I,274000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI VYA AINA YOTE/BAR,I,68732000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWAJI VYA POMBE KWA JUMLA,I,158000.0,1,Accommodation & food service
5630,"UUZAJI WA VINYWAJI, CHAKULA NA MUZIKI",I,16392000.0,1,Accommodation & food service
5630,"UUZAJI WA VINYWAJI, CHAKULA NA STARESHE KAMA MUZIKI",I,3903000.0,1,Accommodation & food service
5630,UUZAJI WA VINYWANI,I,1728000.0,1,Accommodation & food service
5630,UUZAJI WA VIVYWAJI,I,5015500.0,2,Accommodation & food service
5630,UUZAJI WA VIWANJA,I,74143000.0,1,Accommodation & food service
5630,UUZAJI WA VIYWAJI,I,2777000.0,1,Accommodation & food service
5630,UUZAJI WA VJNYWAJI REJAREJA,I,3597000.0,1,Accommodation & food service
5630,UUZAJI WA VNYWAJI KWA REJAREJA,I,5576000.0,1,Accommodation & food service
5630,UUZAJI WW WA VINYWAJI REJAREJA,I,2172000.0,1,Accommodation & food service
5630,UUZAJO WA VINYWAJI,I,19523000.0,1,Accommodation & food service
5630,UUZAJO WA VINYWAJI REJAREJA,I,247746000.0,1,Accommodation & food service
5630,UZALISHAJI WA MAJI,I,201116000.0,1,Accommodation & food service
5630,Uuzaji wa Vinywaji na chakula,I,73795000.0,1,Accommodation & food service
5630,Uuzaji wa chakula na vinyaji baa,I,161422000.0,1,Accommodation & food service
5630,Uuzaji wa juice fresh,I,235842000.0,1,Accommodation & food service
5630,Uuzaji wa vinyajwi baa,I,28698000.0,1,Accommodation & food service
5630,Uuzaji wa vinywaji,I,11060000.0,3,Accommodation & food service
5630,Uuzaji wa vinywaji kwa rejareja,I,181777000.0,1,Accommodation & food service
5630,Uuzaji wa vinywaji na chakula,I,38205000.0,1,Accommodation & food service
5630,Uuzaji wa vinywaji na chakula baa,I,21589000.0,1,Accommodation & food service
5630,Uuzaji wa vyakula na Vinywaji baa,I,4809000.0,1,Accommodation & food service
5630,VINYWAJI,I,4570000.0,3,Accommodation & food service
5630,VINYWAJI NA CHAKULA,I,7776500.0,4,Accommodation & food service
5630,VINYWAJI NA UKUMBI,I,34968000.0,1,Accommodation & food service
5630,VINYWAJI VYA JUMLA NA REJALEJA NA CHAKULA,I,6612000.0,1,Accommodation & food service
5630,WATOAJI WA HUDUMA YA VINYWAJI KWA REJAREJA,I,16149000.0,1,Accommodation & food service
5630,WAUZAJI WA VINYAJI KWA REJAREJA,I,4803000.0,1,Accommodation & food service
5630,WAUZAJI WA VINYWAJI,I,20070000.0,4,Accommodation & food service
5630,WAUZAJI WA VINYWAJI KUU WA REJAREJA,I,61229000.0,1,Accommodation & food service
5630,WAUZAJI WA VINYWAJI KWA REJAREJA,I,3013000.0,1,Accommodation & food service
5630,huduma vya vinywaji,I,129000.0,1,Accommodation & food service
5630,huduma ya kuuza vinywaji,I,13712000.0,1,Accommodation & food service
5630,huduma ya vinywaji,I,10326500.0,8,Accommodation & food service
5630,uuzaji wa vinywaji,I,129318000.0,1,Accommodation & food service
5630,uuzaji wa vinywaji na chakula,I,11680000.0,1,Accommodation & food service
5811,Book publishing,J,27585000.0,4,Information & communication
5813,"Publishing of newspapers, journals and periodicals",J,191864500.0,2,Information & communication
5819,HUDUMA YA UCHAPISHAJI,J,59964000.0,1,Information & communication
5819,HUDUMA ZA KUPRINT NGUO,J,29871000.0,1,Information & communication
5819,HUDUMA ZA UCHAPISHAJI,J,29887000.0,2,Information & communication
5819,Huduma ya kutengeneza matangazo,J,13090000.0,1,Information & communication
5819,Other publishing activities,J,150741500.0,4,Information & communication
5819,UCHAPAJI WA PICHA,J,20597500.0,2,Information & communication
5819,UCHAPISHAJI,J,43877000.0,1,Information & communication
5819,UCHAPISHAJI WA MATANGAZO,J,109713000.0,1,Information & communication
5819,UCHAPISHAJI WA NGUO,J,157652000.0,1,Information & communication
5819,UCHAPISHAJI WA PICHA,J,50947000.0,1,Information & communication
5819,UTENGENEZAJI WA MABANGO,J,44937000.0,1,Information & communication
5819,UTOAJI WA HUDUMA YA UCHAPISHAJI,J,65721000.0,1,Information & communication
5819,Utengenezaji wa mabango,J,151256000.0,1,Information & communication
5820,HUDUMA YA UCHAPISHAJI,J,16470000.0,1,Information & communication
5820,Software publishing,J,127226000.0,1,Information & communication
5820,UTOAJI WA HUMA YA ICT,J,26693000.0,1,Information & communication
5911,"Motion picture, video and television programme production activities",J,21310000.0,1,Information & communication
5912,UUZAJI WA DISHI,J,60919000.0,1,Information & communication
5913,KUPOKEA MATANGAZO,J,82851000.0,1,Information & communication
5913,"Motion picture, video and television programme distribution activities",J,407000.0,1,Information & communication
5913,UPIGAJI PICHA NA VIDEOS PRODUCTION,J,1891000.0,1,Information & communication
5913,VIDEO PRODUCTION AND MEDIA ADVERTISING,J,53021000.0,1,Information & communication
5920,KUREKODI VIDEO NA MATANGAZO MBALIMBALI,J,27436000.0,1,Information & communication
6010,HUDUMA ZA REDIO NA TELEVISHENI,J,228000.0,1,Information & communication
6010,Radio broadcasting,J,10509500.0,4,Information & communication
6010,URUSHAJI WA MATANGOZI KWENYE TELEVISION,J,2158000.0,1,Information & communication
6010,UTANGAZAJI WA REDIO NA TELEVISHENI,J,205710000.0,1,Information & communication
6020,HABARI NA MAWASILIANO,J,2746000.0,1,Information & communication
6020,HUDUMA YA MATANGAZO KUPITIA TELEVISION,J,9626000.0,1,Information & communication
6020,HUDUMA ZA TEHAMA,J,1261000.0,1,Information & communication
6020,Television programming and broadcasting activities,J,137282000.0,1,Information & communication
6020,UTOAJI WA HABARI,J,40692000.0,1,Information & communication
6020,Utoaji habarii kwenye vyombo vya habari,J,11584000.0,1,Information & communication
6020,Utoaji wa huduma ya matangazo,J,2259000.0,1,Information & communication
6020,urushaji wa matangazo,J,183800000.0,1,Information & communication
6110,HUDUMA YA MAWASILIANO,J,77540000.0,1,Information & communication
6110,HUDUMA ZA MAWASILIANO,J,111502000.0,1,Information & communication
6110,Wired telecommunications activities,J,29592000.0,3,Information & communication
6120,HUDUMA ZA MAWASILIANO,J,157916000.0,1,Information & communication
6120,KUTOA HUDUMA ZA MAWASILIANO,J,65625000.0,1,Information & communication
6120,KUUZA SIMU NA PHONE ACCESSORIES,J,1841000.0,1,Information & communication
6120,Kutoa Huduma za mtandao wa simu ya tigo,J,171272000.0,1,Information & communication
6120,UTOAJI WA HUDUMAN YA SIMU,J,2437000.0,1,Information & communication
6120,WAKALA WA USAJILI LAINI ZA SIMU NA PESA,J,235589000.0,1,Information & communication
6120,Wireless telecommunications activities,J,13321000.0,3,Information & communication
6130,Satellite telecommunications activities,J,1493000.0,1,Information & communication
6130,UFUNGAJI WA VING'AMUZI,J,238429000.0,1,Information & communication
6190,ELECTRICAL AND TELECOMMUNICATION KWA MKANDARASI,J,124825000.0,1,Information & communication
6190,HUDUMA YA MAWASILIANO,J,63767000.0,1,Information & communication
6190,HUDUMA ZA KUUNGANISHA WATEJA,J,121791000.0,1,Information & communication
6190,HUDUMA ZA MTANDAO,J,196000.0,1,Information & communication
6190,HUDUMA ZA POSTA,J,32859000.0,1,Information & communication
6190,HUDUMA ZA SYSTEM NA ZA UWAKALA,J,163551000.0,1,Information & communication
6190,HUDUMA ZA TIGO KWA WATEJA WAKE,J,12718000.0,1,Information & communication
6190,HUDUMA ZA VINGAMUZI VYA CHANELI ZA TELEVISHENI,J,11394000.0,1,Information & communication
6190,HUDUMA ZOTE ZA KIMTANDAO ZA TIGO NA UWAKALA,J,14564000.0,1,Information & communication
6190,Other telecommunications activities,J,23345000.0,23,Information & communication
6190,TELECOMMUNICATIONS SERVICES,J,107873000.0,1,Information & communication
6190,UUZAJI WA VING'AMUZI,J,22860500.0,2,Information & communication
6201,COMPUTER PROGRAMMING,J,3191000.0,1,Information & communication
6201,Computer programming activities,J,34540000.0,16,Information & communication
